-6.870016	112.450027	7.5217
-6.870017	112.450030	7.6733
-6.870017	112.450033	7.4900
-6.870017	112.450034	7.4600
-6.870016	112.450037	7.5383
-6.870015	112.450040	7.4800
-6.870014	112.450042	7.3950
-6.870014	112.450044	7.4400
-6.870014	112.450047	7.6633
-6.870015	112.450051	7.6300
-6.870016	112.450053	7.4700
-6.870015	112.450054	7.4233
-6.870014	112.450055	7.3683
-6.870013	112.450058	7.5833
-6.870015	112.450062	7.7683
-6.870016	112.450065	7.5683
-6.870016	112.450068	7.3950
-6.870016	112.450069	7.4067
-6.870016	112.450071	7.4500
-6.870016	112.450074	7.5467
-6.870018	112.450077	7.6117
-6.870020	112.450080	7.5683
-6.870021	112.450083	7.4167
-6.870021	112.450085	7.3483
-6.870021	112.450087	7.4900
-6.870022	112.450090	7.5417
-6.870024	112.450094	7.6067
-6.870027	112.450097	7.5267
-6.870028	112.450100	7.3317
-6.870027	112.450103	7.3817
-6.870028	112.450105	7.4433
-6.870030	112.450109	7.5683
-6.870032	112.450113	7.5417
-6.870034	112.450117	7.4267
-6.870036	112.450121	7.4333
-6.870037	112.450125	7.3767
-6.870039	112.450130	7.4233
-6.870043	112.450136	7.5250
-6.870046	112.450143	7.5667
-6.870049	112.450150	7.4350
-6.870053	112.450157	7.3650
-6.870057	112.450165	7.4417
-6.870060	112.450174	7.4500
-6.870065	112.450183	7.5250
-6.870071	112.450192	7.4583
-6.870074	112.450201	7.3150
-6.870078	112.450211	7.4283
-6.870083	112.450219	7.4000
-6.870087	112.450228	7.4033
-6.870091	112.450236	7.3983
-6.870095	112.450244	7.2817
-6.870098	112.450251	7.2533
-6.870101	112.450258	7.2050
-6.870105	112.450266	7.4183
-6.870109	112.450275	7.5700
-6.870113	112.450283	7.5300
-6.870117	112.450290	7.3650
-6.870120	112.450296	7.2767
-6.870122	112.450303	7.2583
-6.870126	112.450310	7.5783
-6.870130	112.450317	7.4733
-6.870135	112.450324	7.5150
-6.870139	112.450330	7.3750
-6.870142	112.450336	7.1967
-6.870145	112.450341	7.3100
-6.870149	112.450346	7.4950
-6.870154	112.450353	7.4700
-6.870159	112.450359	7.3683
-6.870163	112.450363	7.3033
-6.870167	112.450368	7.3017
-6.870170	112.450373	7.3633
-6.870175	112.450377	7.3583
-6.870179	112.450382	7.3733
-6.870183	112.450386	7.3383
-6.870187	112.450389	7.2650
-6.870191	112.450393	7.3083
-6.870196	112.450398	7.3933
-6.870200	112.450402	7.2967
-6.870204	112.450405	7.2550
-6.870208	112.450408	7.1967
-6.870211	112.450410	7.2117
-6.870215	112.450413	7.2883
-6.870220	112.450417	7.2900
-6.870224	112.450420	7.2317
-6.870228	112.450422	7.1950
-6.870231	112.450423	7.0783
-6.870234	112.450425	7.0967
-6.870237	112.450428	7.2933
-6.870242	112.450431	7.2683
-6.870245	112.450433	7.1017
-6.870247	112.450433	7.0483
-6.870250	112.450432	7.2133
-6.870254	112.450433	7.1700
-6.870256	112.450434	7.0600
-6.870260	112.450434	7.1100
-6.870263	112.450435	7.1517
-6.870265	112.450436	7.0600
-6.870269	112.450436	7.1567
-6.870272	112.450436	7.1017
-6.870274	112.450438	7.0700
-6.870278	112.450439	7.1883
-6.870282	112.450440	7.0200
-6.870286	112.450443	6.9017
-6.870292	112.450446	7.0967
-6.870300	112.450448	7.1550
-6.870306	112.450452	6.9233
-6.870311	112.450456	6.8650
-6.870318	112.450458	6.9683
-6.870325	112.450463	7.0833
-6.870333	112.450468	7.0183
-6.870343	112.450472	6.8850
-6.870352	112.450475	6.8683
-6.870361	112.450480	6.8600
-6.870371	112.450486	6.9350
-6.870383	112.450491	6.9250
-6.870394	112.450495	6.7933
-6.870404	112.450499	6.6950
-6.870416	112.450503	6.7433
-6.870429	112.450507	6.8317
-6.870442	112.450512	6.7367
-6.870455	112.450516	6.6550
-6.870469	112.450519	6.6167
-6.870483	112.450522	6.5517
-6.870497	112.450523	6.4233
-6.870509	112.450524	6.2600
-6.870522	112.450523	6.1617
-6.870536	112.450522	6.2017
-6.870550	112.450521	6.1800
-6.870565	112.450518	6.1067
-6.870580	112.450515	6.0583
-6.870594	112.450510	5.9383
-6.870606	112.450505	5.6917
-6.870617	112.450499	5.6383
-6.870628	112.450492	5.7067
-6.870640	112.450484	5.7567
-6.870652	112.450474	5.7850
-6.870665	112.450465	5.6683
-6.870676	112.450456	5.5783
-6.870685	112.450445	5.4450
-6.870693	112.450433	5.4600
-6.870701	112.450421	5.4100
-6.870708	112.450409	5.3283
-6.870714	112.450396	5.3750
-6.870722	112.450383	5.4033
-6.870729	112.450369	5.4000
-6.870734	112.450353	5.3550
-6.870739	112.450339	5.0867
-6.870743	112.450323	5.0450
-6.870746	112.450307	5.0783
-6.870750	112.450291	5.0417
-6.870756	112.450275	5.0550
-6.870757	112.450258	4.9800
-6.870757	112.450240	4.9800
-6.870759	112.450223	5.1183
-6.870762	112.450206	5.1700
-6.870762	112.450188	5.0000
-6.870761	112.450171	4.9783
-6.870760	112.450153	5.0150
-6.870758	112.450135	5.4100
-6.870757	112.450117	5.5900
-6.870755	112.450098	5.4783
-6.870752	112.450080	5.4700
-6.870749	112.450062	5.4233
-6.870745	112.450044	5.0033
-6.870741	112.450025	4.5967
-6.870735	112.450007	4.5300
-6.870730	112.449989	4.3550
-6.870725	112.449971	4.2783
-6.870719	112.449953	4.3700
-6.870713	112.449936	4.3100
-6.870710	112.449918	4.1883
-6.870705	112.449902	4.0033
-6.870698	112.449885	4.1983
-6.870696	112.449867	4.3200
-6.870693	112.449850	4.4000
-6.870689	112.449834	4.3300
-6.870689	112.449817	4.4050
-6.870688	112.449800	4.3883
-6.870686	112.449783	4.2217
-6.870686	112.449765	4.0633
-6.870686	112.449749	4.1717
-6.870687	112.449732	4.3983
-6.870690	112.449717	4.1083
-6.870691	112.449701	4.0000
-6.870693	112.449686	3.9850
-6.870695	112.449672	4.2167
-6.870699	112.449659	4.3050
-6.870702	112.449648	4.0317
-6.870706	112.449636	4.0050
-6.870709	112.449624	3.9600
-6.870711	112.449612	3.9900
-6.870715	112.449601	4.0450
-6.870719	112.449591	3.9133
-6.870723	112.449581	3.8400
-6.870726	112.449572	3.7750
-6.870729	112.449562	3.6433
-6.870731	112.449551	3.7717
-6.870733	112.449542	3.8183
-6.870737	112.449533	3.8533
-6.870740	112.449525	3.8867
-6.870743	112.449517	3.7417
-6.870745	112.449509	3.7200
-6.870746	112.449500	3.7300
-6.870748	112.449491	3.7300
-6.870751	112.449483	3.8233
-6.870753	112.449476	3.8483
-6.870756	112.449468	3.6550
-6.870758	112.449461	3.6050
-6.870759	112.449453	3.5600
-6.870760	112.449445	3.6783
-6.870762	112.449438	3.7200
-6.870764	112.449431	3.6283
-6.870765	112.449424	3.5733
-6.870767	112.449417	3.5467
-6.870768	112.449410	3.6133
-6.870768	112.449402	3.5933
-6.870769	112.449396	3.5783
-6.870770	112.449390	3.5783
-6.870771	112.449382	3.5883
-6.870771	112.449375	3.5317
-6.870772	112.449369	3.5133
-6.870772	112.449362	3.5767
-6.870773	112.449356	3.4983
-6.870773	112.449349	3.4850
-6.870774	112.449342	3.4971
-6.870773	112.449336	3.4240
-6.870772	112.449329	3.4950
-6.870773	112.449323	3.5567
-6.870774	112.449318	3.4400
-6.870773	112.449311	3.4600
-6.870773	112.449304	3.4250
-6.870773	112.449298	3.4083
-6.870771	112.449292	3.3950
-6.870770	112.449286	3.4650
-6.870771	112.449280	3.4883
-6.870771	112.449275	3.4750
-6.870770	112.449269	3.4233
-6.870770	112.449263	3.3767
-6.870768	112.449257	3.3567
-6.870765	112.449251	3.4417
-6.870766	112.449246	3.5050
-6.870767	112.449241	3.4200
-6.870765	112.449235	3.3917
-6.870764	112.449229	3.3050
-6.870762	112.449224	3.3000
-6.870759	112.449218	3.5917
-6.870759	112.449214	3.4667
-6.870761	112.449209	3.3100
-6.870758	112.449203	3.4150
-6.870756	112.449198	3.3583
-6.870755	112.449192	3.3567
-6.870753	112.449188	3.4800
-6.870753	112.449183	3.3867
-6.870752	112.449179	3.3400
-6.870750	112.449173	3.3050
-6.870747	112.449168	3.4000
-6.870746	112.449163	3.3967
-6.870744	112.449159	3.4133
-6.870742	112.449155	3.2783
-6.870740	112.449150	3.2500
-6.870736	112.449145	3.4667
-6.870736	112.449140	3.4783
-6.870734	112.449136	3.3833
-6.870732	112.449131	3.2767
-6.870730	112.449125	3.2517
-6.870725	112.449117	3.5283
-6.870723	112.449110	3.4700
-6.870722	112.449102	3.3400
-6.870717	112.449093	3.3400
-6.870712	112.449083	3.3967
-6.870708	112.449072	3.5100
-6.870703	112.449060	3.4067
-6.870697	112.449048	3.3150
-6.870690	112.449035	3.4583
-6.870684	112.449021	3.4800
-6.870676	112.449008	3.3817
-6.870667	112.448994	3.3767
-6.870658	112.448979	3.4400
-6.870648	112.448964	3.5550
-6.870637	112.448950	3.5450
-6.870626	112.448935	3.3183
-6.870612	112.448922	3.5717
-6.870597	112.448908	3.7467
-6.870584	112.448895	3.5967
-6.870569	112.448883	3.5283
-6.870552	112.448874	3.7467
-6.870536	112.448863	3.8817
-6.870520	112.448853	3.5333
-6.870502	112.448846	3.6917
-6.870483	112.448840	3.9200
-6.870465	112.448833	4.0833
-6.870448	112.448830	3.6500
-6.870429	112.448827	3.8083
-6.870410	112.448824	4.2450
-6.870392	112.448825	4.4150
-6.870376	112.448827	3.8617
-6.870359	112.448829	4.1717
-6.870340	112.448832	4.5583
-6.870323	112.448837	4.6683
-6.870308	112.448843	4.5600
-6.870293	112.448849	4.5517
-6.870278	112.448857	4.7200
-6.870262	112.448866	4.8433
-6.870249	112.448876	5.0617
-6.870236	112.448888	5.0900
-6.870225	112.448900	5.1800
-6.870215	112.448914	5.0950
-6.870203	112.448927	5.2267
-6.870194	112.448941	5.3900
-6.870188	112.448957	5.5817
-6.870183	112.448973	5.3067
-6.870178	112.448989	5.3300
-6.870174	112.449005	5.4533
-6.870171	112.449020	5.5467
-6.870170	112.449036	5.6333
-6.870170	112.449051	5.5067
-6.870170	112.449066	5.5200
-6.870170	112.449080	5.5533
-6.870171	112.449095	5.7467
-6.870174	112.449110	5.8883
-6.870179	112.449126	5.7800
-6.870184	112.449140	5.7200
-6.870188	112.449154	5.5400
-6.870193	112.449166	5.6017
-6.870199	112.449179	5.7250
-6.870207	112.449193	5.7750
-6.870217	112.449206	5.7500
-6.870227	112.449217	5.6583
-6.870236	112.449227	5.5517
-6.870244	112.449235	5.4283
-6.870253	112.449243	5.3917
-6.870265	112.449251	5.5733
-6.870278	112.449258	5.6833
-6.870292	112.449264	5.5567
-6.870306	112.449268	5.5367
-6.870318	112.449272	5.2833
-6.870329	112.449275	5.1283
-6.870340	112.449278	5.1983
-6.870354	112.449282	5.3450
-6.870370	112.449285	5.4817
-6.870387	112.449289	5.3650
-6.870403	112.449291	5.2533
-6.870417	112.449294	5.1267
-6.870431	112.449296	5.0900
-6.870446	112.449298	4.9983
-6.870460	112.449300	4.8133
-6.870476	112.449301	4.7300
-6.870493	112.449302	4.6800
-6.870510	112.449304	4.6267
-6.870527	112.449306	4.5283
-6.870544	112.449308	4.4367
-6.870559	112.449311	4.2417
-6.870573	112.449314	4.0450
-6.870588	112.449317	3.9550
-6.870604	112.449318	3.8683
-6.870620	112.449321	3.8583
-6.870637	112.449325	3.8883
-6.870655	112.449329	3.9900
-6.870672	112.449334	3.9050
-6.870689	112.449338	3.7750
-6.870704	112.449341	3.7150
-6.870718	112.449345	3.7400
-6.870733	112.449349	3.6900
-6.870749	112.449353	3.7567
-6.870767	112.449358	3.7200
-6.870784	112.449363	3.6083
-6.870800	112.449368	3.5383
-6.870817	112.449374	3.5200
-6.870833	112.449380	3.4983
-6.870849	112.449386	3.4250
-6.870864	112.449391	3.3583
-6.870878	112.449396	3.2183
-6.870893	112.449401	3.2486
-6.870908	112.449407	3.2800
-6.870924	112.449413	3.2433
-6.870942	112.449421	3.2367
-6.870961	112.449428	3.3050
-6.870978	112.449435	3.2433
-6.870994	112.449441	3.1683
-6.871008	112.449446	3.0183
-6.871020	112.449451	2.9517
-6.871034	112.449457	2.9483
-6.871050	112.449464	3.1383
-6.871068	112.449472	3.2867
-6.871087	112.449481	3.2717
-6.871105	112.449488	3.2867
-6.871121	112.449495	3.1033
-6.871134	112.449502	2.9233
-6.871145	112.449509	2.6833
-6.871157	112.449516	2.8250
-6.871171	112.449525	3.0250
-6.871188	112.449535	3.0833
-6.871205	112.449544	3.2033
-6.871222	112.449552	3.1283
-6.871238	112.449560	2.9050
-6.871251	112.449567	2.8683
-6.871264	112.449574	2.9200
-6.871276	112.449581	2.8567
-6.871290	112.449589	2.9633
-6.871307	112.449597	3.0800
-6.871324	112.449606	3.1483
-6.871342	112.449615	3.1717
-6.871359	112.449622	3.1967
-6.871373	112.449629	3.1417
-6.871386	112.449636	3.0500
-6.871398	112.449643	2.9917
-6.871410	112.449651	2.9550
-6.871424	112.449659	3.0300
-6.871440	112.449668	3.1667
-6.871458	112.449678	3.2850
-6.871475	112.449687	3.1967
-6.871491	112.449694	3.1600
-6.871506	112.449701	3.0333
-6.871518	112.449709	2.9267
-6.871531	112.449715	2.7017
-6.871543	112.449723	3.0217
-6.871557	112.449731	3.0317
-6.871573	112.449740	3.1683
-6.871591	112.449750	3.2833
-6.871608	112.449759	3.3000
-6.871624	112.449767	3.2333
-6.871638	112.449774	3.0650
-6.871650	112.449781	2.9533
-6.871662	112.449788	2.9533
-6.871675	112.449797	3.1167
-6.871690	112.449807	3.2200
-6.871706	112.449817	3.2167
-6.871723	112.449827	3.2267
-6.871737	112.449836	3.1433
-6.871751	112.449844	3.0500
-6.871763	112.449853	3.0183
-6.871776	112.449863	3.0733
-6.871789	112.449872	3.1700
-6.871804	112.449881	3.0683
-6.871819	112.449890	3.0367
-6.871834	112.449899	3.1117
-6.871849	112.449907	3.0150
-6.871863	112.449915	3.0317
-6.871878	112.449922	3.1167
-6.871893	112.449929	3.1167
-6.871908	112.449935	3.0100
-6.871922	112.449941	3.0467
-6.871937	112.449946	3.0350
-6.871953	112.449951	3.0883
-6.871969	112.449956	3.0700
-6.871986	112.449959	3.0617
-6.872003	112.449962	3.0600
-6.872019	112.449965	2.9317
-6.872035	112.449966	3.0933
-6.872051	112.449965	2.9917
-6.872063	112.449965	2.9600
-6.872075	112.449963	2.9267
-6.872086	112.449960	2.8900
-6.872099	112.449957	2.9317
-6.872113	112.449954	3.0633
-6.872125	112.449951	3.0517
-6.872134	112.449948	2.8683
-6.872142	112.449945	2.6750
-6.872148	112.449940	2.7000
-6.872156	112.449936	2.8033
-6.872166	112.449931	2.9633
-6.872176	112.449926	2.9550
-6.872184	112.449922	2.7950
-6.872190	112.449918	2.7817
-6.872196	112.449913	2.6633
-6.872202	112.449908	2.7600
-6.872207	112.449903	2.6600
-6.872213	112.449898	2.7567
-6.872220	112.449892	2.8783
-6.872226	112.449888	2.8417
-6.872230	112.449884	2.6117
-6.872235	112.449880	2.5200
-6.872239	112.449874	2.6283
-6.872244	112.449869	2.6033
-6.872250	112.449865	2.6817
-6.872255	112.449860	2.6900
-6.872260	112.449855	2.5833
-6.872264	112.449851	2.5900
-6.872268	112.449847	2.4267
-6.872273	112.449842	2.5267
-6.872277	112.449837	2.5900
-6.872282	112.449832	2.4683
-6.872286	112.449827	2.4017
-6.872291	112.449822	2.4717
-6.872296	112.449815	2.4033
-6.872303	112.449807	2.4633
-6.872310	112.449800	2.3383
-6.872316	112.449792	2.3783
-6.872322	112.449783	2.4150
-6.872330	112.449773	2.4217
-6.872338	112.449762	2.4517
-6.872344	112.449753	2.3433
-6.872350	112.449745	2.2267
-6.872353	112.449736	2.1683
-6.872357	112.449729	2.2517
-6.872361	112.449722	2.3067
-6.872364	112.449716	2.1917
-6.872365	112.449711	2.1083
-6.872366	112.449705	2.1783
-6.872366	112.449700	2.2483
-6.872367	112.449697	2.2150
-6.872368	112.449695	2.1700
-6.872367	112.449693	2.1617
-6.872366	112.449692	2.2000
-6.872367	112.449691	2.2783
-6.872366	112.449691	2.2917
-6.872365	112.449691	2.1717
-6.872365	112.449692	2.2600
-6.872365	112.449692	2.4250
-6.872364	112.449692	2.2050
-6.872363	112.449694	1.9750
-6.872361	112.449696	2.2500
-6.872360	112.449697	2.3750
-6.872359	112.449700	2.1733
-6.872359	112.449703	2.1633
-6.872357	112.449706	2.3200
-6.872354	112.449709	2.2817
-6.872353	112.449713	2.2183
-6.872352	112.449717	2.3417
-6.872349	112.449722	2.3983
-6.872347	112.449727	2.2117
-6.872346	112.449732	2.2500
-6.872344	112.449737	2.4050
-6.872340	112.449741	2.4467
-6.872340	112.449748	1.4950
-6.872338	112.449753	2.4217
-6.872333	112.449758	1.7783
-6.872331	112.449765	1.4767
-6.872328	112.449770	1.6833
-6.872324	112.449775	1.1867
-6.872323	112.449781	2.4600
-6.872319	112.449787	2.4717
-6.872315	112.449792	2.4700
-6.872313	112.449799	2.3983
-6.872310	112.449804	2.2717
-6.872306	112.449808	1.9500
-6.872303	112.449812	1.8683
-6.872301	112.449815	2.2267
-6.872299	112.449818	2.4467
-6.872297	112.449822	1.6517
-6.872294	112.449824	1.5200
-6.872289	112.449824	2.1517
-6.872288	112.449824	1.8867
-6.872288	112.449822	2.1867
-6.872287	112.449819	1.3917
-6.872286	112.449815	0.9533
-6.872284	112.449810	0.9550
-6.872280	112.449802	0.9650
-6.872279	112.449795	0.9450
-6.872281	112.449787	0.9150
-6.872280	112.449777	0.9150
-6.872279	112.449767	0.9200
-6.872278	112.449757	1.1633
-6.872274	112.449745	0.9383
-6.872271	112.449733	0.9217
-6.872272	112.449721	0.9300
-6.872271	112.449708	0.9283
-6.872268	112.449696	1.1900
-6.872265	112.449683	2.3033
-6.872261	112.449669	2.3933
-6.872255	112.449655	1.0017
-6.872250	112.449640	1.4867
-6.872249	112.449626	2.3483
-6.872244	112.449613	2.1967
-6.872237	112.449600	2.1283
-6.872229	112.449586	2.1617
-6.872222	112.449573	2.5017
-6.872217	112.449561	2.3950
-6.872211	112.449550	2.2750
-6.872203	112.449540	2.3600
-6.872195	112.449529	2.3767
-6.872188	112.449520	2.4117
-6.872180	112.449512	2.2700
-6.872173	112.449505	2.2550
-6.872165	112.449497	2.2650
-6.872157	112.449490	2.5867
-6.872151	112.449484	2.4600
-6.872145	112.449478	2.0700
-6.872137	112.449472	2.2983
-6.872128	112.449465	2.5783
-6.872119	112.449459	2.5933
-6.872113	112.449452	1.8917
-6.872103	112.449448	2.1817
-6.872091	112.449442	2.3183
-6.872080	112.449435	2.4450
-6.872071	112.449429	2.4400
-6.872063	112.449424	2.1200
-6.872053	112.449419	2.3000
-6.872042	112.449415	2.5350
-6.872033	112.449410	2.6050
-6.872025	112.449405	2.4667
-6.872018	112.449401	2.2500
-6.872009	112.449397	2.5783
-6.872000	112.449393	2.5867
-6.871992	112.449388	2.3550
-6.871985	112.449385	2.7217
-6.871977	112.449382	2.4400
-6.871970	112.449377	2.4467
-6.871963	112.449374	2.8083
-6.871955	112.449371	2.7117
-6.871949	112.449366	2.3500
-6.871942	112.449363	2.5917
-6.871933	112.449359	2.9533
-6.871925	112.449355	2.5733
-6.871917	112.449351	2.3517
-6.871907	112.449348	2.6100
-6.871895	112.449343	2.7450
-6.871885	112.449338	2.6117
-6.871874	112.449336	2.3633
-6.871862	112.449332	2.5267
-6.871849	112.449327	2.8300
-6.871836	112.449324	2.5483
-6.871823	112.449320	2.6300
-6.871810	112.449317	2.7317
-6.871796	112.449314	2.5217
-6.871781	112.449310	2.7383
-6.871766	112.449308	2.7050
-6.871751	112.449305	2.7800
-6.871736	112.449303	2.6400
-6.871720	112.449301	2.6250
-6.871703	112.449299	2.7650
-6.871686	112.449297	2.8400
-6.871670	112.449298	2.7067
-6.871654	112.449297	2.4400
-6.871637	112.449297	2.8400
-6.871620	112.449298	3.0083
-6.871604	112.449301	2.7514
-6.871589	112.449301	2.6860
-6.871572	112.449304	2.8200
-6.871556	112.449309	3.1150
-6.871542	112.449312	3.0183
-6.871528	112.449318	2.7717
-6.871514	112.449322	2.8683
-6.871499	112.449328	3.0600
-6.871486	112.449335	3.1283
-6.871475	112.449343	2.9533
-6.871462	112.449350	2.8450
-6.871450	112.449358	3.1250
-6.871440	112.449368	2.9633
-6.871429	112.449377	2.9733
-6.871419	112.449387	3.0650
-6.871410	112.449398	3.0800
-6.871402	112.449409	3.0083
-6.871393	112.449419	2.8817
-6.871385	112.449431	2.9950
-6.871378	112.449443	3.1917
-6.871372	112.449456	3.1467
-6.871365	112.449468	3.1483
-6.871360	112.449482	2.9350
-6.871352	112.449495	2.9000
-6.871345	112.449508	3.2050
-6.871341	112.449523	3.3033
-6.871338	112.449538	2.9400
-6.871332	112.449552	2.7967
-6.871327	112.449567	2.9783
-6.871321	112.449581	3.1017
-6.871315	112.449596	3.1217
-6.871314	112.449612	3.2200
-6.871313	112.449628	2.8967
-6.871309	112.449643	2.9267
-6.871307	112.449658	3.0150
-6.871305	112.449673	3.0767
-6.871304	112.449688	3.1533
-6.871306	112.449703	3.2133
-6.871309	112.449718	3.0850
-6.871310	112.449733	2.9217
-6.871311	112.449747	2.8850
-6.871310	112.449761	3.0650
-6.871312	112.449775	3.1617
-6.871315	112.449790	3.3167
-6.871321	112.449805	3.2967
-6.871326	112.449821	2.9983
-6.871329	112.449835	2.9900
-6.871332	112.449848	3.0283
-6.871334	112.449862	3.0767
-6.871337	112.449877	3.3283
-6.871344	112.449892	3.4067
-6.871351	112.449908	3.1367
-6.871355	112.449923	3.1233
-6.871360	112.449936	3.2833
-6.871364	112.449950	3.2700
-6.871367	112.449966	3.2167
-6.871372	112.449981	3.3667
-6.871379	112.449996	3.4100
-6.871383	112.450012	3.3150
-6.871388	112.450027	3.3033
-6.871394	112.450041	3.1550
-6.871398	112.450056	3.1983
-6.871403	112.450072	3.4050
-6.871409	112.450088	3.3450
-6.871415	112.450103	3.2567
-6.871421	112.450118	3.1600
-6.871426	112.450132	3.1683
-6.871430	112.450148	3.1633
-6.871433	112.450164	3.3233
-6.871439	112.450179	3.4617
-6.871446	112.450195	3.4000
-6.871452	112.450211	3.2850
-6.871457	112.450226	3.1650
-6.871459	112.450241	3.2133
-6.871460	112.450256	3.2683
-6.871462	112.450272	3.4833
-6.871466	112.450288	3.6167
-6.871470	112.450304	3.4650
-6.871473	112.450320	3.3467
-6.871474	112.450335	3.3350
-6.871473	112.450351	3.3700
-6.871472	112.450366	3.5050
-6.871472	112.450382	3.6500
-6.871474	112.450399	3.5833
-6.871474	112.450415	3.4583
-6.871473	112.450431	3.4533
-6.871471	112.450447	3.5650
-6.871468	112.450462	3.4917
-6.871464	112.450477	3.6600
-6.871463	112.450493	3.7017
-6.871459	112.450509	3.6800
-6.871455	112.450524	3.5350
-6.871450	112.450539	3.5867
-6.871444	112.450553	3.7967
-6.871437	112.450568	3.7750
-6.871431	112.450581	3.8600
-6.871425	112.450595	3.7133
-6.871416	112.450608	3.7383
-6.871406	112.450620	3.7533
-6.871395	112.450632	3.8033
-6.871384	112.450643	3.9833
-6.871375	112.450654	3.9817
-6.871365	112.450665	3.7350
-6.871352	112.450674	3.9483
-6.871339	112.450685	4.2017
-6.871329	112.450697	4.0067
